"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"North Macedonia","MKD","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4699646643.10954","4938775510.20408","2436849341.97604","2682456896.55172","3556581986.14319","4680078740.15748","4651453634.08521","3928975903.61446","3756208791.20879","3863743409.49033","3772851420.24763","3709637829.94866","4018365247.44444","4946292774.79046","5682719260.0763","6258600713.82627","6861222331.96317","8336478142.08872","9909548410.82744","9401731495.71661","9407168702.4313","10494632699.3859","9745251126.0109","10817712138.9451","11362272837.8818","10064515432.0265","10672471860.7184","11307058382.3435","12628854800.9772","12694823394.0947","",
"Mali","MLI","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","275494520.141999","343771964.662167","339913833.096246","359772363.262207","430096738.369216","486617332.387405","563683660.31194","538747268.333356","830710615.179954","939227993.66396","1049838492.55759","1222702356.10946","1595423285.64659","1759690811.60699","1538972158.1782","1333754034.23489","1297765448.50498","1232932008.13719","1392195933.33971","1852163474.54664","2090629722.63611","2169040741.55896","2181821902.43953","2681912030.49384","2724131545.16958","2830673388.82429","2818280876.07615","2081846482.74771","2706425298.36818","2780422212.26995","2697105694.07956","2920358586.75234","3439463140.35541","2954129565.82965","3465305993.47783","3889758023.73699","4703504466.53245","5444474268.42491","6247496491.29462","6905876385.35306","8145694631.88354","9798741073.85509","10190945007.299","10689167195.3375","12995074801.061","12441946098.4018","13242680701.3566","14365345530.0146","13104869674.2274","14020002871.0282","15375605991.6302","17172022684.31","17510141171.3403","",
"Malta","MLT","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","250721821.553678","264579879.784878","295118249.324932","345602025.375393","376094108.475331","474620439.58496","527936988.791275","625573345.532174","793675169.878579","1001300838.32335","1250242107.87969","1243469360.56838","1234518125","1165771369.00625","1101828568.76804","1117835285.50512","1435079200.34957","1751247763.41948","2019474244.19359","2118574772.11136","2547163582.33149","2750041434.26295","3021910216.71827","2709178326.78271","2998570146.54095","3439931906.61479","3570271557.88471","3705372038.70537","3923637971.04652","4127313818.33836","4053395700.56829","4066485175.99924","4466981846.35185","5415856194.37806","6044382215.99402","6403839313.51822","6757119558.3992","7880509170.54476","8977149553.24447","8528202278.41067","8749171417.20801","9515297914.81069","9205506528.33098","10153894646.0353","11302344157.0347","10682394998.3357","11444483133.7171","12747857570.0407","14603581712.3288","14786156563.3046","",
"Myanmar","MMR","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8905066163.58643","6477790688.22844","6777632512.0781","10467109977.6717","10567354056.4049","11986972418.5103","14502553709.8303","20182477480.5512","31862554101.9378","36906181380.8127","49540813342.4834","59977326085.9908","59937797559.3295","60269734044.526","65446199787.8425","67822772707.1034","67184236746.5694","68945867477.6054","76168043981.5932","76085852617.1371","",
"Middle East & North Africa (excluding high income)","MNA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","292060046752.139","299066062740.296","341035254015.772","395439694941.995","406165428627.137","412259840102.043","435996789501.591","451793993434.148","467490265630.599","453814718711.719","511924742705.048","593296832436.04","698814360457.279","811809141595.509","1003338630159.08","1242123877668.21","1198614460832.88","1383656519684.54","1565930747266.95","1728907655678.97","1617926234543.42","1597407380352.73","1435646688166.51","1454739415346.09","1428592790217.68","","","",
"Montenegro","MNE","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","984297589.359934","1159869245.92513","1284685050.52413","1707710053.14938","2073234417.68066","2257174480.78597","2721903148.91482","3680711743.77224","4545674527.61096","4159330369.5471","4139192052.98013","4538199888.79622","4087725812.66864","4466039314.65002","4594024179.62003","4054712082.54743","4377033429.26721","4856632399.45775","5506766650.92111","5494736901.03","",
"Mongolia","MNG","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","2310099100","2552401933.33333","2725736633.33333","2098734600","2186505475","2896178866.66667","3020611600","3204461566.66667","3576966800","2560785660","2379018326.31579","1317611863.84977","768401634.154573","925817092.217484","1452165005.2384","1345719472.35883","1180934202.83801","1124440248.9783","1057408588.68269","1136896123.61298","1267997934.3125","1396555719.97409","1595297355.78349","1992066808.09598","2523471532.01083","3414055566.1138","4234999823.30839","5623216448.86851","4583850367.88972","7189481824.07288","10409797649.3063","12292770631.1967","12582122604.1921","12226514722.0861","11749620619.5962","11186734674.3847","11425755279.5254","13108769495.7425","13852850259.4854","",
"Northern Mariana Islands","MNP","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1284000000","1239000000","1210000000","1061000000","990000000","938000000","939000000","795000000","799000000","733000000","751000000","782000000","845000000","931000000","1250000000","1601000000","1323000000","","",
"Mozambique","MOZ","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3704316974.55559","2644983401.51958","2738413378.55281","2793020800.85737","2900913488.49338","4163397088.64234","4976735801.65633","5613212495.5788","5888561099.32603","5553894130.24062","5311092495.99103","5623299277.81063","6254047514.32788","7589038159.89336","8512116725.20706","9149485071.33634","10423424155.2923","12574681497.5762","11899763735.4052","11087646867.9421","14381552432.9494","16350804543.0515","16974320551.0213","17716084107.5888","15950969018.9458","11936999283.1791","13219084261.3664","14717223206.9","14934159925.5234","",
"Mauritania","MRT","GDP (current US$)","NY.GDP.MKTP.CD","","159213462.493589","164271590.835566","168186331.271262","224495789.265476","255340526.745302","266533659.162216","282615367.46488","311396000.321084","295062138.067838","309405316.058955","335569088.717833","391669449.25347","493237544.352934","613010958.14599","703378653.350029","775046377.591752","799029666.591345","804629876.770723","951900945.200283","1047924649.11779","1105495368.38146","1108776010.25575","1165170625.65959","1074373735.45291","1009723326.31752","1186628778.51236","1344665270.68865","1414951854.05644","1450647019.20509","1506914407.82331","2133693477.88416","2164292208.16528","1847350611.72458","1944876755.00708","2091731420.68923","2132081881.91398","2072001066.8212","2032345831.83005","1985924386.91448","1779521109.91268","1746064718.79169","1777058592.98812","2051147606.73687","2362501023.24249","2936019525.60241","4008583967.92519","4328063511.13524","5138471610.16598","4725200357.55624","5628882266.37767","6764635686.79345","6728208836.22143","7223063169.72749","6592537781.81518","6166857628.62212","6398744505.08129","6758390728.71734","7049169770.86399","7593752450.2055","",
"Mauritius","MUS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","704033525.405972","823634464.910024","1015365145.29554","1211141231.11555","1131788191.50736","1142393554.52358","1078408829.616","1090276947.25872","1040557089.33864","1076121094.38239","1462900255.4506","1880852914.22714","2134517067.65295","2181930254.82301","2653480001.34558","2856890680.60285","3224267547.80508","3263368410.01813","3558137040.37772","4040345933.29231","4421943910.49749","4187367601.73431","4169664285.38681","4343710332.80658","4663313620.01707","4613630622.77501","4841310239.63687","5816553826.85519","6578844486.06288","6488750452.60067","7028803365.70151","8150138757.15741","9990370016.30771","9128843109.15588","10003670690.3497","11518393367.2403","11668685524.1265","12129642296.4425","12803445933.5894","11692287066.381","12232463655.5727","13259351418.4459","14181803715.4038","14180444557.2047","",
"Malawi","MWI","GDP (current US$)","NY.GDP.MKTP.CD","162956740.865183","174576508.469831","183116337.673247","190816183.676326","194736105.277894","229455410.891782","260394792.104158","269814968.240817","245169806.792272","265810632.425297","290531621.264851","365386929.835119","406062874.251497","444281703.893568","548621017.593913","613220652.928919","670317634.173056","806290840.624654","949034016.830627","1058269065.98115","1237655461.1501","1237685691.94683","1180104216.01137","1223186840.31324","1208008985.42522","1131347798.26653","1183654827.79002","1183094127.76746","1379924257.21313","1590215582.53307","1880771556.30474","2203545856.66893","1799517081.56412","2070636935.58644","1181802596.03498","1397457932.30697","2281034131.36493","2663234933.89767","1750584265.28754","1775921718.10534","1743506531.32652","1716502862.2954","3495748397.63025","3208837077.25069","3476094498.87517","3655909664.1423","3998020176.67364","4432937045.79897","5321012192.33619","6191127665.1963","6959655570.89098","8004000737.30717","6028487928.83351","5518880768.57955","6047813437.31804","6373212640.84604","5433040159.88747","6303292264.18905","6917301908.62757","7666704427.00915","",
"Malaysia","MYS","GDP (current US$)","NY.GDP.MKTP.CD","1916241996.60264","1901868548.28172","2001502678.6881","2510126747.68065","2674441395.53116","2956356984.18921","3143538481.64119","3188945511.56409","3330393309.81315","3664575983.27453","3864170913.36731","4244340333.51899","5043268548.73032","7662996766.66803","9496074114.07918","9298800799.46702","11050125904.9418","13139397879.1695","16358376511.2263","21213672089.1976","24488033442.0506","25004557093.8761","26804401815.5348","30346788437.5135","33943505717.6993","31200161095.4491","27734562640.4277","32181695507.2234","35271880250.4964","38848567631.4235","44024178343.0071","49143148094.2683","59167550162.956","66894837030.4184","74478356957.7808","88705342902.7113","100855393910.486","100005323301.867","72167498980.8398","79148421052.6316","93789736842.1053","92783947368.4211","100845526315.789","110202368421.053","124749473684.211","143534102611.497","162691238209.476","193547824063.3","230813897715.69","202257625195.063","255016609232.871","297951960784.314","314443149443.149","323277158906.979","338061963396.376","301354756113.174","301255454041.415","318958236443.122","358581943446.259","364701517787.844","",
"North America","NAC","GDP (current US$)","NY.GDP.MKTP.CD","583846188346.727","604324202050.648","647421597617.887","683726355213.52","735285089547.342","798329518629.678","876222557410.435","927523758485.748","1014479810519.9","1099213311661.69","1161385395224.42","1264333061477.52","1392428220992.02","1556967359214.08","1705964297648.26","1859083029787.65","2080373864401.62","2293885156934.65","2570707667449.81","2870923302185.42","3131774126345.01","3513995963656.99","3658081025119.14","3975475111781.89","4393971258071.62","4704774999482.75","4958242427343.98","5287828242049.45","5745207451214.25","6208137243275.24","6558665950908.47","6770092083611.19","7114394589284.92","7437550121892.44","7867242439501.61","8245811373385.4","8704363777972.13","9233311210265.78","9697762238406.81","10310072635807.7","10998121151318.6","11321881659892.6","11698306960646.5","12354812816817.7","13241410621714.1","14210866344864.7","15135440910461.2","15922730888205.8","16268085220997.2","15825892407986.4","16611261563811.1","17336779781047.8","18031234215349","18637631422155.3","19331060828608.6","19781342853073.5","20241484802206.1","21141594444340.1","22251966397055.4","23117758029454.2","",
